	id.base	id.uniprot	id.ensembl	id.entrez	id.HGNC	id.longname	group	family	subfamily	branch.val	branch.group	branch.col	node.x	node.y	node.group.col	node.val.col	node.val.radius	node.radius	node.col	node.strokewidth	node.strokecol	text.x	text.y	text.col	text.font	text.size	text.label	node.opacity	node.selected	branch.coords
10	ADCK5	Q3MIX3	ENSG00000173137	203054	ADCK5	Uncharacterized aarF domain-containing protein kinase 5	Atypical	ABC1	ABC1-D	0	none	#D3D3D3	786.669	109.557	none	0	0	5	#D3D3D3	1	black	783.9709	110.772	black	'Roboto-Bold'	3.25	ADCK5	1	-1	M 743.6,109.233 C 742.773,109.233 742.1,108.56 742.1,107.733 V 106.549 H 734.789 C 733.135,106.549 731.789,107.895 731.789,109.549 V 116.753 H 732.789 V 109.549 C 732.789,108.446 733.686,107.549 734.789,107.549 H 741.1 V 107.733 C 741.1,109.112 742.222,110.233 743.6,110.233 H 782.26 V 109.233 Z
11	AKT1	P31749	ENSG00000142208	207	AKT1	RAC-alpha serine/threonine-protein kinase	AGC	Akt		0	none	#D3D3D3	659.04	413.048	none	0	0	5	#D3D3D3	1	black	655.3793	413.8484	black	'Roboto-Bold'	3.25	Akt1/PKBα	1	-1	M 654.47,412.34 C 651.77,412.55 649.01,412.13 646.52,411.09 C 645.92,410.84 645.31,410.55 644.68,410.29 C 643.99,410.01 643.27,409.77 642.49,409.67 C 642.1,409.61 641.68,409.6 641.27,409.63 C 641,409.65 640.73,409.68 640.47,409.73 C 639.53,409.85 638.6,409.99 637.67,410.16 C 632.16,411.13 626.83,412.83 621.6,414.68 C 616.36,416.51 611.17,418.45 605.9,420.09 C 603.27,420.91 600.61,421.65 597.93,422.3 C 595.26,422.98 592.57,423.43 589.85,423.62 C 587.13,423.82 584.39,423.77 581.68,423.47 C 580.32,423.32 578.98,423.11 577.64,422.85 C 576.44,422.61 575.3,422.33 574.18,421.92 C 572.37,421.12 546.2,409.87 536.26,405.34 C 514.79,395.57 493.65,384.76 474.91,370.5 C 472.57,368.72 470.28,366.89 468.03,365 C 466.91,364.06 465.79,363.1 464.69,362.13 C 463.54,361.12 462.38,360.22 461.37,359.26 C 459.36,357.47 458.21,354.89 456.96,352.21 C 456.36,350.9 455.87,349.52 455.46,348.11 C 452.45,335.28 450.25,322.28 449.02,309.17 L 446.02,309.46 C 446.17,311 446.35,312.54 446.53,314.08 C 447.54,322.53 448.94,330.93 450.68,339.25 C 451.05,341.04 451.43,342.82 451.82,344.6 C 452.05,345.64 452.3,346.69 452.58,347.73 C 453.1,349.62 453.73,351.5 454.58,353.32 C 455.22,354.66 455.86,356.03 456.65,357.38 C 457.15,358.25 457.77,359.14 458.46,359.93 C 458.83,360.36 459.22,360.76 459.63,361.12 C 460.78,362.19 461.96,363.09 463.04,364.02 C 464.16,365 465.3,365.96 466.45,366.91 C 468.75,368.8 471.09,370.64 473.47,372.43 C 492.56,386.71 513.92,397.4 535.53,407.01 C 545.5,411.45 572.702,423.206 573.112,423.376 C 574.432,423.876 576.01,424.07 577.38,424.33 C 578.5,424.54 579.63,424.72 580.76,424.85 C 581.03,424.88 581.29,424.91 581.56,424.94 C 584.36,425.22 587.19,425.25 589.99,425.02 C 592.79,424.8 595.59,424.31 598.28,423.6 C 600.98,422.92 603.66,422.15 606.31,421.3 C 611.61,419.6 616.8,417.62 622.01,415.75 C 627.21,413.86 632.46,412.14 637.88,411.14 C 639.09,410.92 640.3,410.73 641.52,410.59 C 641.81,410.59 642.09,410.6 642.39,410.64 C 643.67,410.79 644.88,411.43 646.19,411.96 C 648.84,413.04 651.73,413.45 654.56,413.21 Z
12	AKT2	P31751	ENSG00000105221	208	AKT2	RAC-beta serine/threonine-protein kinase	AGC	Akt		0	none	#D3D3D3	659.04	409.544	none	0	0	5	#D3D3D3	1	black	655.379	410.5453	black	'Roboto-Bold'	3.25	Akt2/PKBβ	1	-1	M 637.68,410.15 C 632.17,411.12 626.84,412.82 621.61,414.67 C 616.37,416.5 611.18,418.44 605.91,420.08 C 603.28,420.9 600.62,421.64 597.94,422.29 C 595.27,422.97 592.58,423.42 589.86,423.61 C 587.14,423.81 584.4,423.76 581.69,423.46 C 580.33,423.31 578.99,423.1 577.65,422.84 C 576.45,422.6 575.31,422.32 574.19,421.91 C 572.38,421.11 546.21,409.86 536.27,405.33 C 514.8,395.56 493.66,384.75 474.92,370.49 C 472.58,368.71 470.29,366.88 468.04,364.99 C 466.92,364.05 465.8,363.09 464.7,362.12 C 463.55,361.11 462.39,360.21 461.38,359.25 C 459.37,357.46 458.22,354.88 456.97,352.2 C 456.37,350.89 455.88,349.51 455.47,348.1 C 452.46,335.27 450.26,322.27 449.03,309.16 L 446.03,309.45 C 446.18,310.99 446.36,312.53 446.54,314.07 C 447.55,322.52 448.95,330.92 450.69,339.24 C 451.06,341.03 451.44,342.81 451.83,344.59 C 452.06,345.63 452.31,346.68 452.59,347.72 C 453.11,349.61 453.74,351.49 454.59,353.31 C 455.23,354.65 455.87,356.02 456.66,357.37 C 457.16,358.24 457.78,359.13 458.47,359.92 C 458.84,360.35 459.23,360.75 459.64,361.11 C 460.79,362.18 461.97,363.08 463.05,364.01 C 464.17,364.99 465.31,365.95 466.46,366.9 C 468.76,368.79 471.1,370.63 473.48,372.42 C 492.57,386.7 513.94,397.39 535.54,407 C 545.51,411.44 572.712,423.196 573.122,423.366 C 574.442,423.866 576.02,424.06 577.39,424.32 C 578.51,424.53 579.64,424.71 580.77,424.84 C 581.04,424.87 581.3,424.9 581.57,424.93 C 584.37,425.21 587.2,425.24 590,425.01 C 592.8,424.79 595.6,424.3 598.29,423.59 C 600.99,422.91 603.67,422.14 606.32,421.29 C 611.62,419.59 616.81,417.61 622.02,415.74 C 627.22,413.85 632.47,412.13 637.89,411.13 C 643.29,410.13 648.86,409.86 654.24,410.92 L 654.41,410.08 C 648.87,408.94 643.17,409.18 637.68,410.15 Z
13	AKT3	Q9Y243	ENSG00000117020	10000	AKT3	RAC-gamma serine/threonine-protein kinase	AGC	Akt		0	none	#D3D3D3	647.331	416.122	none	0	0	5	#D3D3D3	1	black	643.6354	417.1102	black	'Roboto-Bold'	3.25	Akt3/PKBγ	1	-1	M 643.17,413.25 C 642.09,413.67 640.79,413.37 639.66,412.82 C 638.71,412.39 637.81,411.76 636.73,411.35 C 636.48,411.26 636.23,411.18 635.96,411.11 C 634.93,410.86 633.89,410.96 632.92,411.18 C 632.61,411.25 632.31,411.33 632.02,411.41 C 628.49,412.33 625.03,413.48 621.61,414.69 C 616.37,416.52 611.18,418.46 605.91,420.1 C 603.28,420.92 600.62,421.66 597.94,422.31 C 595.27,422.99 592.58,423.44 589.86,423.63 C 587.14,423.83 584.4,423.78 581.69,423.48 C 580.33,423.33 578.99,423.12 577.65,422.86 C 576.45,422.62 575.31,422.34 574.19,421.93 C 572.38,421.13 546.21,409.88 536.27,405.35 C 514.8,395.58 493.66,384.77 474.92,370.51 C 472.58,368.73 470.29,366.9 468.04,365.01 C 466.92,364.07 465.8,363.11 464.7,362.14 C 463.55,361.13 462.39,360.23 461.38,359.27 C 459.37,357.48 458.22,354.9 456.97,352.22 C 456.37,350.91 455.88,349.53 455.47,348.12 C 452.46,335.29 450.26,322.29 449.03,309.18 L 446.03,309.47 C 446.18,311.01 446.36,312.55 446.54,314.09 C 447.55,322.54 448.95,330.94 450.69,339.26 C 451.06,341.05 451.44,342.83 451.83,344.61 C 452.06,345.65 452.31,346.7 452.59,347.74 C 453.11,349.63 453.74,351.51 454.59,353.33 C 455.23,354.67 455.87,356.04 456.66,357.39 C 457.16,358.26 457.78,359.15 458.47,359.94 C 458.84,360.37 459.23,360.77 459.64,361.13 C 460.79,362.2 461.97,363.1 463.05,364.03 C 464.17,365.01 465.31,365.97 466.46,366.92 C 468.76,368.81 471.1,370.65 473.48,372.44 C 492.57,386.72 513.94,397.41 535.54,407.02 C 545.51,411.46 572.712,423.216 573.122,423.386 C 574.442,423.886 576.02,424.08 577.39,424.34 C 578.51,424.55 579.64,424.73 580.77,424.86 C 581.04,424.89 581.3,424.92 581.57,424.95 C 584.37,425.23 587.2,425.26 590,425.03 C 592.8,424.81 595.6,424.32 598.29,423.61 C 600.99,422.93 603.67,422.16 606.32,421.31 C 611.62,419.61 616.81,417.63 622.02,415.76 C 624.1,415 626.19,414.27 628.3,413.61 C 628.89,413.42 629.47,413.25 630.06,413.07 C 631.36,412.68 632.67,412.32 633.98,412 C 634.59,411.9 635.2,411.89 635.79,412.03 C 636.96,412.29 638.07,413.08 639.32,413.65 C 640.55,414.23 642.07,414.64 643.52,414.07 Z
14	ALK	Q9UM73	ENSG00000171094	238	ALK	ALK tyrosine kinase receptor	TK	ALK		0	none	#D3D3D3	331.512	94.564	none	0	0	5	#D3D3D3	1	black	328.312	95.664	black	'Roboto-Bold'	3.25	ALK	1	-1	M 454.23,271.76 C 453.37,265.19 450.76,259.17 448.17,253.4 C 446.87,250.5 445.55,247.64 444.4,244.73 C 443.25,241.83 442.25,238.85 441.32,235.84 C 439.46,229.82 437.86,223.66 435.71,217.62 C 433.58,211.57 430.78,205.74 427.41,200.28 C 425.73,197.55 423.89,194.91 421.93,192.38 C 419.98,189.72 417.37,187.69 415.74,185.27 C 414.22,182.9 413.8,179.59 412.53,176.59 C 411.34,173.64 410.19,170.67 408.96,167.73 C 403.91,156.04 397.94,144.73 390.79,134.18 C 387.23,128.9 383.37,123.82 379.34,118.92 C 377.32,116.42 372.85,110.72 372.59,110.41 C 372.1,109.81 371.56,109.23 370.94,108.7 C 370.36,108.2 369.65,107.81 369.06,107.47 L 367.22,106.4 C 366.79,106.15 366.38,105.88 365.96,105.62 L 364.93,104.93 C 364.75,104.82 364.55,104.72 364.35,104.62 C 363.87,104.4 363.33,104.2 362.87,104.05 C 361.93,103.72 361.01,103.49 360.14,103.18 C 359.78,103.05 359.43,102.91 359.09,102.75 C 357.91,102.19 356.81,101.44 355.66,100.71 C 355.11,100.36 354.46,99.94 353.76,99.72 C 353.07,99.49 352.37,99.36 351.69,99.26 C 350.32,99.07 349.07,98.9 347.89,98.32 C 346.7,97.78 345.56,97.05 344.33,96.42 C 343.72,96.11 343.05,95.82 342.41,95.61 C 341.77,95.39 341.13,95.15 340.47,94.95 C 339.15,94.52 337.71,94.35 336.34,94.36 V 95.21 C 337.67,95.21 338.96,95.38 340.21,95.8 C 340.84,96 341.47,96.23 342.11,96.46 C 342.75,96.68 343.32,96.93 343.92,97.24 C 345.1,97.85 346.23,98.6 347.51,99.19 C 348.14,99.48 348.83,99.73 349.52,99.89 C 350.21,100.04 350.89,100.13 351.55,100.24 C 352.21,100.35 352.85,100.47 353.44,100.67 C 354.03,100.86 354.53,101.19 355.12,101.57 C 356.24,102.3 357.38,103.09 358.65,103.7 C 359.92,104.34 361.31,104.64 362.52,105.08 C 362.92,105.22 363.28,105.39 363.63,105.58 C 364.62,106.22 365.61,106.85 366.61,107.46 L 368.46,108.55 C 369.11,108.92 369.65,109.23 370.15,109.66 C 370.23,109.73 370.31,109.8 370.39,109.88 C 372.93,113.25 375.53,116.58 378.17,119.87 C 382.16,124.79 385.94,129.84 389.43,135.1 C 396.44,145.6 402.28,156.85 407.21,168.48 C 408.41,171.4 409.53,174.35 410.69,177.29 C 411.91,180.11 412.17,183.33 414.04,186.4 C 415.98,189.27 418.49,191.19 420.26,193.68 C 422.16,196.17 423.93,198.76 425.56,201.43 C 428.82,206.78 431.5,212.47 433.54,218.39 C 435.61,224.31 437.16,230.45 438.99,236.56 C 439.91,239.61 440.9,242.66 442.07,245.66 C 443.23,248.66 444.55,251.56 445.82,254.46 C 448.37,260.23 450.81,266.04 451.55,272.11 C 452.31,278.19 451.54,284.43 450.19,290.51 L 449.65,292.8 C 449.47,293.55 449.27,294.27 449.04,295.01 L 447.57,299.52 C 446.59,302.59 445.85,306.03 446.04,309.45 L 449.04,309.16 C 448.86,306.22 449.45,303.35 450.37,300.39 L 451.81,295.85 C 452.04,295.08 452.26,294.27 452.45,293.47 L 452.98,291.12 C 454.3,284.84 455.09,278.29 454.23,271.76 Z
15	ALK1	P37023	ENSG00000139567	94	ACVRL1	Serine/threonine-protein kinase receptor R3	TKL	STKR	STKR1	0	none	#D3D3D3	557.923	167.098	none	0	0	5	#D3D3D3	1	black	554.9605	168.1951	black	'Roboto-Bold'	3.25	ALK1	1	-1	M 547.38,168.05 C 545.52,168.8 543.81,169.85 542.19,170.97 C 538.95,173.2 536.02,175.83 532.35,176.96 C 531.62,177.2 530.87,177.42 530.11,177.61 C 529.93,177.65 528.87,177.9 528.87,177.9 C 528.61,177.96 528.28,178.07 528.03,178.22 C 527.6,178.46 527.24,178.77 526.94,179.09 C 526.88,179.15 525.2,180.97 524.41,181.83 C 518.57,188.15 512.85,194.62 507.63,201.5 C 502.41,208.35 497.5,215.42 491.69,221.64 C 488.78,224.74 485.64,227.61 482.23,230.1 C 480.52,231.34 478.75,232.48 476.91,233.51 C 476.87,233.53 476.83,233.55 476.8,233.57 C 476.38,233.8 475.96,234.04 475.52,234.25 L 474.82,234.61 C 474.61,234.72 474.24,234.9 473.99,235.09 C 473.22,235.62 472.65,236.29 472.18,236.97 C 472,237.28 471.81,237.59 471.63,237.89 C 468.9,242.45 466.08,246.95 463.16,251.39 C 461.76,253.52 460.34,255.64 458.9,257.74 C 458.9,257.74 453.17,265.87 453.05,266.04 C 452.78,266.41 452.5,266.82 452.25,267.28 C 451.88,267.93 451.58,268.72 451.47,269.55 C 451.39,270.23 451.4,270.87 451.44,271.43 C 451.45,271.55 451.49,271.78 451.49,271.78 C 451.51,271.89 451.52,272 451.53,272.11 C 452.29,278.19 451.52,284.43 450.17,290.51 L 449.63,292.8 C 449.45,293.55 449.25,294.27 449.02,295.01 L 447.55,299.52 C 446.57,302.59 445.83,306.03 446.02,309.45 L 449.02,309.16 C 448.84,306.22 449.43,303.35 450.35,300.39 L 451.79,295.85 C 452.02,295.08 452.24,294.27 452.43,293.47 L 452.96,291.12 C 454.31,284.85 455.09,278.29 454.23,271.76 C 454.19,271.45 454.15,271.14 454.1,270.83 C 454.02,269.93 454.12,269.31 454.55,268.53 C 454.79,268.08 455.15,267.6 455.52,267.05 L 460.99,259.14 C 462.42,257.01 463.83,254.87 465.22,252.71 C 468.46,247.68 471.58,242.57 474.59,237.4 C 474.79,237.19 475,237 475.22,236.85 C 475.4,236.72 475.52,236.66 475.78,236.52 L 476.51,236.14 C 477,235.89 477.48,235.62 477.95,235.35 C 479.86,234.26 481.69,233.05 483.45,231.75 C 486.96,229.14 490.16,226.15 493.1,222.94 C 498.98,216.52 503.83,209.35 508.96,202.49 C 514.07,195.61 519.68,189.13 525.45,182.76 C 526.51,181.58 527.58,180.4 528.65,179.22 C 528.81,179.13 528.94,179.09 529.14,179.04 L 529.86,178.86 C 530.82,178.62 531.78,178.35 532.72,178.02 C 534.61,177.38 536.43,176.4 538.03,175.25 C 539.65,174.12 541.18,172.9 542.76,171.78 C 544.34,170.66 545.97,169.63 547.73,168.9 C 549.48,168.17 551.37,167.74 553.24,167.85 L 553.3,167 C 551.26,166.85 549.23,167.3 547.38,168.05 Z
16	ALK2	Q04771	ENSG00000115170	90	ACVR1	Activin receptor type-1	TKL	STKR	STKR1	0	none	#D3D3D3	558.396	171.795	none	0	0	5	#D3D3D3	1	black	555.4622	172.7177	black	'Roboto-Bold'	3.25	ALK2	1	-1	M 550.89,170.01 C 549.87,170.18 548.93,170.52 548.01,170.81 C 547.09,171.1 546.19,171.33 545.27,171.35 C 544.81,171.37 544.35,171.34 543.89,171.28 C 543.77,171.27 543.65,171.25 543.53,171.22 C 543.19,171.15 542.84,171.06 542.3,171.11 C 541.58,171.27 541.25,171.66 540.85,171.91 C 540.45,172.2 540.05,172.49 539.66,172.78 C 537.34,174.48 535.04,176.12 532.35,176.95 C 531.62,177.19 530.87,177.41 530.11,177.6 C 529.93,177.64 528.87,177.89 528.87,177.89 C 528.61,177.95 528.28,178.06 528.03,178.21 C 527.6,178.45 527.24,178.76 526.94,179.08 C 526.88,179.14 525.2,180.96 524.41,181.82 C 518.57,188.14 512.85,194.61 507.63,201.49 C 502.41,208.34 497.5,215.41 491.69,221.63 C 488.78,224.73 485.64,227.6 482.23,230.09 C 480.52,231.33 478.75,232.47 476.91,233.5 C 476.87,233.52 476.83,233.54 476.8,233.56 C 476.38,233.79 475.96,234.03 475.52,234.24 L 474.82,234.6 C 474.61,234.71 474.24,234.89 473.99,235.08 C 473.22,235.61 472.65,236.28 472.18,236.96 C 472,237.27 471.81,237.58 471.63,237.88 C 468.9,242.44 466.08,246.94 463.16,251.38 C 461.76,253.51 460.34,255.63 458.9,257.73 C 458.9,257.73 453.17,265.86 453.05,266.03 C 452.78,266.4 452.5,266.81 452.25,267.27 C 451.88,267.92 451.58,268.71 451.47,269.54 C 451.39,270.22 451.4,270.86 451.44,271.42 C 451.45,271.54 451.49,271.77 451.49,271.77 C 451.51,271.88 451.52,271.99 451.53,272.1 C 452.29,278.18 451.52,284.42 450.17,290.5 L 449.63,292.79 C 449.45,293.54 449.25,294.26 449.02,295 L 447.55,299.51 C 446.57,302.58 445.83,306.02 446.02,309.44 L 449.02,309.15 C 448.84,306.21 449.43,303.34 450.35,300.38 L 451.79,295.84 C 452.02,295.07 452.24,294.26 452.43,293.46 L 452.96,291.11 C 454.31,284.84 455.09,278.28 454.23,271.75 C 454.19,271.44 454.15,271.13 454.1,270.82 C 454.02,269.92 454.12,269.3 454.55,268.52 C 454.79,268.07 455.15,267.59 455.52,267.04 L 460.99,259.13 C 462.42,257 463.83,254.86 465.22,252.7 C 468.46,247.67 471.58,242.56 474.59,237.39 C 474.79,237.18 475,236.99 475.22,236.84 C 475.4,236.71 475.52,236.65 475.78,236.51 L 476.51,236.13 C 477,235.88 477.48,235.61 477.95,235.34 C 479.86,234.25 481.69,233.04 483.45,231.74 C 486.96,229.13 490.16,226.14 493.1,222.93 C 498.98,216.51 503.83,209.34 508.96,202.48 C 514.07,195.6 519.68,189.12 525.45,182.75 C 526.51,181.57 527.58,180.39 528.65,179.21 C 528.81,179.12 528.94,179.08 529.14,179.03 L 529.86,178.85 C 530.82,178.61 531.78,178.34 532.72,178.01 C 534.61,177.37 536.43,176.39 538.03,175.24 C 539.36,174.31 540.64,173.32 541.92,172.38 C 542.14,172.23 542.33,172.11 542.47,172.09 C 542.72,172.04 543.28,172.19 543.77,172.25 C 544.28,172.32 544.8,172.34 545.31,172.31 C 546.34,172.27 547.36,172 548.29,171.69 C 549.23,171.38 550.13,171.05 551.04,170.89 C 551.95,170.73 552.88,170.73 553.68,171.06 L 554.01,170.27 C 553,169.84 551.9,169.84 550.89,170.01 Z
17	ALK4	P36896	ENSG00000135503	91	ACVR1B	Activin receptor type-1B	TKL	STKR	STKR1	0	none	#D3D3D3	559.699	138.574	none	0	0	5	#D3D3D3	1	black	555.9501	139.9257	black	'Roboto-Bold'	3.25	ALK4	1	-1	M 557.27,142.27 C 552.73,149.54 547.44,156.31 541.8,162.78 C 536.18,169.27 530.24,175.48 524.42,181.81 C 518.58,188.13 512.86,194.6 507.64,201.48 C 502.42,208.33 497.51,215.4 491.7,221.62 C 488.79,224.72 485.65,227.59 482.24,230.08 C 480.53,231.32 478.76,232.46 476.92,233.49 C 476.88,233.51 476.84,233.53 476.81,233.55 C 476.39,233.78 475.97,234.02 475.53,234.23 L 474.83,234.59 C 474.62,234.7 474.25,234.88 474,235.07 C 473.23,235.6 472.66,236.27 472.19,236.95 C 472.01,237.26 471.82,237.57 471.64,237.87 C 468.91,242.43 466.09,246.93 463.17,251.37 C 461.77,253.5 460.35,255.62 458.91,257.72 C 458.91,257.72 453.18,265.85 453.06,266.02 C 452.79,266.39 452.51,266.8 452.26,267.26 C 451.89,267.91 451.59,268.7 451.48,269.53 C 451.4,270.21 451.41,270.85 451.45,271.41 C 451.46,271.53 451.5,271.76 451.5,271.76 C 451.52,271.87 451.53,271.98 451.54,272.09 C 452.3,278.17 451.53,284.41 450.18,290.49 L 449.64,292.78 C 449.46,293.53 449.26,294.25 449.03,294.99 L 447.56,299.5 C 446.58,302.57 445.84,306.01 446.03,309.43 L 449.03,309.14 C 448.85,306.2 449.44,303.33 450.36,300.37 L 451.8,295.83 C 452.03,295.06 452.25,294.25 452.44,293.45 L 452.97,291.1 C 454.32,284.83 455.1,278.27 454.24,271.74 C 454.2,271.43 454.16,271.12 454.11,270.81 C 454.03,269.91 454.13,269.29 454.56,268.51 C 454.8,268.06 455.16,267.58 455.53,267.03 L 461,259.12 C 462.43,256.99 463.84,254.85 465.23,252.69 C 468.47,247.66 471.59,242.55 474.6,237.38 C 474.8,237.17 475.01,236.98 475.23,236.83 C 475.41,236.7 475.53,236.64 475.79,236.5 L 476.52,236.12 C 477.01,235.87 477.49,235.6 477.96,235.33 C 479.87,234.24 481.7,233.03 483.46,231.73 C 486.97,229.12 490.17,226.13 493.11,222.92 C 498.99,216.5 503.84,209.33 508.97,202.47 C 514.08,195.59 519.69,189.11 525.46,182.74 C 531.21,176.36 537.09,170.07 542.67,163.5 C 548.26,156.95 553.52,150.08 558.02,142.71 Z
18	ALK7	Q8NER5	ENSG00000123612	130399	ACVR1C	Activin receptor type-1C	TKL	STKR	STKR1	0	none	#D3D3D3	557.092	155.936	none	0	0	5	#D3D3D3	1	black	554.2402	156.9674	black	'Roboto-Bold'	3.25	ALK7	1	-1	M 552.75,157.54 C 551.71,157.72 550.7,158.12 549.81,158.67 C 548.92,159.22 548.14,159.88 547.35,160.48 C 546.96,160.78 546.56,161.07 546.16,161.34 C 545.77,161.61 545.37,161.79 544.92,161.94 C 544.54,162.06 544.13,162.16 543.71,162.26 C 543.64,162.28 543.57,162.29 543.5,162.31 C 543.01,162.44 542.37,162.53 541.82,162.89 C 541.65,163.01 541.51,163.14 541.38,163.27 C 541.15,163.53 540.92,163.8 540.69,164.06 C 535.4,170.09 529.86,175.9 524.42,181.82 C 518.58,188.14 512.86,194.61 507.64,201.49 C 502.42,208.34 497.51,215.41 491.7,221.63 C 488.79,224.73 485.65,227.6 482.24,230.09 C 480.53,231.33 478.76,232.47 476.92,233.5 C 476.88,233.52 476.84,233.54 476.81,233.56 C 476.39,233.79 475.97,234.03 475.53,234.24 L 474.83,234.6 C 474.62,234.71 474.25,234.89 474,235.08 C 473.23,235.61 472.66,236.28 472.19,236.96 C 472.01,237.27 471.82,237.58 471.64,237.88 C 468.91,242.44 466.09,246.94 463.17,251.38 C 461.77,253.51 460.35,255.63 458.91,257.73 C 458.91,257.73 453.18,265.86 453.06,266.03 C 452.79,266.4 452.51,266.81 452.26,267.27 C 451.89,267.92 451.59,268.71 451.48,269.54 C 451.4,270.22 451.41,270.86 451.45,271.42 C 451.46,271.54 451.5,271.77 451.5,271.77 C 451.52,271.88 451.53,271.99 451.54,272.1 C 452.3,278.18 451.53,284.42 450.18,290.5 L 449.64,292.79 C 449.46,293.54 449.26,294.26 449.03,295 L 447.56,299.51 C 446.58,302.58 445.84,306.02 446.03,309.44 L 449.03,309.15 C 448.85,306.21 449.44,303.34 450.36,300.38 L 451.8,295.84 C 452.03,295.07 452.25,294.26 452.44,293.46 L 452.97,291.11 C 454.32,284.84 455.1,278.28 454.24,271.75 C 454.2,271.44 454.16,271.13 454.11,270.82 C 454.03,269.92 454.13,269.3 454.56,268.52 C 454.8,268.07 455.16,267.59 455.53,267.04 L 461,259.13 C 462.43,257 463.84,254.86 465.23,252.7 C 468.47,247.67 471.59,242.56 474.6,237.39 C 474.8,237.18 475.01,236.99 475.23,236.84 C 475.41,236.71 475.53,236.65 475.79,236.51 L 476.52,236.13 C 477.01,235.88 477.49,235.61 477.96,235.34 C 479.87,234.25 481.7,233.04 483.46,231.74 C 486.97,229.13 490.17,226.14 493.11,222.93 C 498.99,216.51 503.84,209.34 508.97,202.48 C 514.08,195.6 519.69,189.12 525.46,182.75 C 531.14,176.44 536.95,170.23 542.47,163.75 C 542.49,163.74 542.5,163.72 542.52,163.71 C 542.81,163.5 543.29,163.38 543.76,163.25 C 544.23,163.13 544.74,163.02 545.24,162.85 C 545.75,162.68 546.26,162.43 546.69,162.13 C 547.12,161.84 547.53,161.53 547.93,161.22 C 548.73,160.59 549.48,159.95 550.29,159.44 C 551.1,158.93 551.98,158.57 552.91,158.39 Z
19	AlphaK1	Q96L96	ENSG00000136383	57538	ALPK3	Alpha-protein kinase 3	Atypical	Alpha		0	none	#D3D3D3	788.774	159.79	none	0	0	5	#D3D3D3	1	black	786.1563	161.1486	black	'Roboto-Bold'	3.25	AlphaK1	1	-1	M 750.986,159.355 C 750.159,159.355 749.486,158.682 749.486,157.855 V 156.5 H 736.001 C 735.174,156.5 734.501,155.827 734.501,155 V 152.874 C 734.501,152.302 733.897,151.874 733.357,151.874 C 733.044,151.874 732.789,151.615 732.789,151.297 V 145.985 H 731.789 V 151.297 C 731.789,152.167 732.492,152.874 733.357,152.874 C 733.402,152.874 733.495,152.917 733.501,152.874 V 155 C 733.501,156.379 734.623,157.5 736.001,157.5 H 748.486 V 157.856 C 748.486,159.235 749.608,160.356 750.986,160.356 H 784.373 V 159.355 Z
20	AlphaK2	Q86TB3	ENSG00000198796	115701	ALPK2	Alpha-protein kinase 2	Atypical	Alpha		0	none	#D3D3D3	788.454	154.797	none	0	0	5	#D3D3D3	1	black	785.9803	155.8365	black	'Roboto-Bold'	3.25	AlphaK2	1	-1	M 750.986,154.272 C 749.7,154.272 748.637,155.249 748.501,156.5 H 736.001 C 735.174,156.5 734.501,155.827 734.501,155 V 152.874 C 734.501,152.302 733.897,151.874 733.357,151.874 C 733.044,151.874 732.789,151.619 732.789,151.307 V 145.985 H 731.789 V 151.307 C 731.789,152.171 732.492,152.874 733.357,152.874 C 733.402,152.874 733.495,152.917 733.501,152.874 V 155 C 733.501,156.379 734.623,157.5 736.001,157.5 H 749.486 V 156.772 C 749.486,155.945 750.159,155.272 750.986,155.272 H 784.085 V 154.272 Z
21	AlphaK3	Q96QP1	ENSG00000073331	80216	ALPK1	Alpha-protein kinase 1	Atypical	Alpha		0	none	#D3D3D3	773.012	145.529	none	0	0	5	#D3D3D3	1	black	770.4777	146.5579	black	'Roboto-Bold'	3.25	AlphaK3	1	-1	M 731.797,144.988 H 746.875 H 768.668 V 145.988 H 747.75 H 731.797
